-1.32645023152 10.7608814281
-1.308996939 10.7567245918
-1.29154364648 10.7554821659
-1.27409035396 10.7572259024
-1.25663706144 10.7620207373
-1.23918376892 10.7699245646
-1.2217304764 10.7809880281
-1.20427718388 10.7952543315
-1.18682389136 10.8127590671
-1.16937059884 10.8335300632
-1.15191730632 10.8575872521
-1.1344640138 10.8849425574
-1.11701072128 10.9155998024
-1.09955742876 10.9495546385
-1.08210413624 10.9867944956
-1.06465084372 11.0272985529
-1.0471975512 11.0710377317
-1.02974425868 11.117974709
-1.01229096616 11.1680639537
-0.994837673637 11.221251783
-0.977384381117 11.277476441
-0.959931088597 11.3366681984
-0.942477796077 11.3987494733
-0.925024503557 11.4636349725
-0.907571211037 11.5312318538
-0.890117918517 11.6014399077
-0.872664625997 11.6741517599
-0.855211333477 11.7492530918
-0.837758040957 11.8266228804
-0.820304748437 11.9061336565
-0.802851455917 11.9876517799
-0.785398163397 12.0710377317
-0.767944870878 12.1561464224
-0.750491578358 12.242827516
-0.733038285838 12.3309257681
-0.715584993318 12.4202813778
-0.698131700798 12.5107303525
-0.680678408278 12.6021048842
-0.663225115758 12.6942337378
-0.645771823238 12.786942648
-0.628318530718 12.880054726
-0.610865238198 12.9733908742
-0.593411945678 13.0667702068
-0.575958653158 13.1600104776
-0.558505360638 13.2529285113
-0.541052068118 13.3453406389
-0.523598775598 13.4370631355
-0.506145483078 13.5279126593
-0.488692190558 13.6177066913
-0.471238898038 13.7062639732
-0.453785605519 13.7934049441
-0.436332312999 13.8789521735
-0.418879020479 13.96273079
-0.401425727959 14.0445689051
-0.383972435439 14.1242980297
-0.366519142919 14.2017534834
-0.349065850399 14.2767747956
-0.331612557879 14.3492060959
-0.314159265359 14.4188964946
-0.296705972839 14.4857004512
-0.279252680319 14.5494781301
-0.261799387799 14.6100957429
-0.244346095279 14.6674258763
-0.226892802759 14.7213478042
-0.209439510239 14.7717477844
-0.191986217719 14.8185193376
-0.174532925199 14.8615635093
-0.157079632679 14.9007891127
-0.13962634016 14.936112954
-0.12217304764 14.9674600361
-0.10471975512 14.9947637441
-0.0872664625997 15.0179660091
-0.0698131700798 15.0370174514
-0.0523598775598 15.0518775024
-0.0349065850399 15.0625145043
-0.0174532925199 15.0689057886
0.0 15.0710377317
0.0174532925199 15.0689057886
0.0349065850399 15.0625145043
0.0523598775598 15.0518775024
0.0698131700798 15.0370174514
0.0872664625997 15.0179660091
0.10471975512 14.9947637441
0.12217304764 14.9674600361
0.13962634016 14.936112954
0.157079632679 14.9007891127
0.174532925199 14.8615635093
0.191986217719 14.8185193376
0.209439510239 14.7717477844
0.226892802759 14.7213478042
0.244346095279 14.6674258763
0.261799387799 14.6100957429
0.279252680319 14.5494781301
0.296705972839 14.4857004512
0.314159265359 14.4188964946
0.331612557879 14.3492060959
0.349065850399 14.2767747956
0.366519142919 14.2017534834
0.383972435439 14.1242980297
0.401425727959 14.0445689051
0.418879020479 13.96273079
0.436332312999 13.8789521735
0.453785605519 13.7934049441
0.471238898038 13.7062639732
0.488692190558 13.6177066913
0.506145483078 13.5279126593
0.523598775598 13.4370631355
0.541052068118 13.3453406389
0.558505360638 13.2529285113
0.575958653158 13.1600104776
0.593411945678 13.0667702068
0.610865238198 12.9733908742
0.628318530718 12.880054726
0.645771823238 12.786942648
0.663225115758 12.6942337378
0.680678408278 12.6021048842
0.698131700798 12.5107303525
0.715584993318 12.4202813778
0.733038285838 12.3309257681
0.750491578358 12.242827516
0.767944870878 12.1561464224
0.785398163397 12.0710377317
0.802851455917 11.9876517799
0.820304748437 11.9061336565
0.837758040957 11.8266228804
0.855211333477 11.7492530918
0.872664625997 11.6741517599
0.890117918517 11.6014399077
0.907571211037 11.5312318538
0.925024503557 11.4636349725
0.942477796077 11.3987494733
0.959931088597 11.3366681984
0.977384381117 11.277476441
0.994837673637 11.221251783
1.01229096616 11.1680639537
1.02974425868 11.117974709
1.0471975512 11.0710377317
1.06465084372 11.0272985529
1.08210413624 10.9867944956
1.09955742876 10.9495546385
1.11701072128 10.9155998024
1.1344640138 10.8849425574
1.15191730632 10.8575872521
1.16937059884 10.8335300632
1.18682389136 10.8127590671
1.20427718388 10.7952543315
1.2217304764 10.7809880281
1.23918376892 10.7699245646
1.25663706144 10.7620207373
1.27409035396 10.7572259024
1.29154364648 10.7554821659
1.308996939 10.7567245918
1.32645023152 10.7608814281
1.34390352404 10.7678743487
1.36135681656 10.7776187126
1.37881010908 10.7900238375
1.3962634016 10.8049932885
1.41371669412 10.8224251807
1.43116998664 10.8422124936
1.44862327916 10.8642433993
1.46607657168 10.8884015998
1.4835298642 10.9145666763
1.50098315672 10.9426144459
1.51843644924 10.9724173275
1.53588974176 11.0038447148
1.55334303427 11.0367633548
1.57079632679 11.0710377317
1.58824961931 11.1065304545
1.60570291183 11.143102648
1.62315620435 11.1806143451
1.64060949687 11.21892488
1.65806278939 11.257893281
1.67551608191 11.297378662
1.69296937443 11.3372406115
1.71042266695 11.3773395778
1.72787595947 11.4175372501
1.74532925199 11.4576969332
1.76278254451 11.4976839167
1.78023583703 11.5373658355
1.79768912955 11.5766130221
1.81514242207 11.6152988496
1.83259571459 11.653300064
1.85004900711 11.6904971052
1.86750229963 11.7267744158
1.88495559215 11.7620207373
1.90240888467 11.7961293916
1.91986217719 11.828998549
1.93731546971 11.8605314808
1.95476876223 11.8906367956
1.97222205475 11.9192286592
1.98967534727 11.9462269985
2.00712863979 11.9715576865
2.02458193231 11.9951527103
2.04203522483 12.0169503202
2.05948851735 12.0368951608
2.07694180987 12.0549383819
2.09439510239 12.0710377317
2.11184839491 12.0851576287
2.12930168743 12.097269216
2.14675497995 12.1073503942
2.16420827247 12.1153858355
2.18166156499 12.1213669783
2.19911485751 12.1252920013
2.21656815003 12.1271657792
2.23402144255 12.1269998184
2.25147473507 12.124812174
2.26892802759 12.1206273481
2.28638132011 12.1144761697
2.30383461263 12.1063956564
2.32128790515 12.0964288593
2.33874119767 12.08462469
2.35619449019 12.0710377317
2.37364778271 12.0557280344
2.39110107523 12.0387608948
2.40855436775 12.0202066218
2.42600766027 12.0001402874
2.44346095279 11.9786414662
2.46091424531 11.9557939608
2.47836753783 11.9316855167
2.49582083035 11.906407527
2.51327412287 11.880054726
2.53072741539 11.8527248758
2.54818070791 11.8245184433
2.56563400043 11.7955382718
2.58308729295 11.7658892456
2.60054058547 11.73567795
2.61799387799 11.7050123279
2.63544717051 11.6740013325
2.65290046303 11.642754579
2.67035375555 11.6113819947
2.68780704807 11.5799934699
2.70526034059 11.5486985092
2.72271363311 11.517605886
2.74016692563 11.4868232991
2.75762021815 11.4564570344
2.77507351067 11.4266116309
2.79252680319 11.397389554
2.80998009571 11.3688908747
2.82743338823 11.3412129575
2.84488668075 11.3144501572
2.86233997327 11.2886935255
2.87979326579 11.264030528
2.89724655831 11.2405447728
2.91469985083 11.2183157517
2.93215314335 11.1974185942
2.94960643587 11.1779238348
2.96705972839 11.1598971957
2.98451302091 11.1433993832
3.00196631343 11.1284859012
3.01941960595 11.1152068798
3.03687289847 11.1036069207
3.05432619099 11.0937249603
3.07177948351 11.0855941494
3.08923277603 11.0792417517
3.10668606855 11.0746890595
3.12413936107 11.0719513288
3.14159265359 11.0710377317
